first_min_on;last_min_on;timedelta_on;slice;ALG_catch24_kmeans_3;ALG_catch24_kmeans_2
2019-02-15 23:00:00+00:00;2019-02-15 23:04:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-15 23:00:00+0000', tz='UTC'), Timestamp('2019-02-15 23:04:00+0000', tz='UTC'), None);2;0
2019-02-15 23:06:30+00:00;2019-02-15 23:15:00+00:00;0 days 00:08:30;slice(Timestamp('2019-02-15 23:06:30+0000', tz='UTC'), Timestamp('2019-02-15 23:15:00+0000', tz='UTC'), None);1;1
2019-02-16 16:18:00+00:00;2019-02-16 17:06:00+00:00;0 days 00:48:00;slice(Timestamp('2019-02-16 16:18:00+0000', tz='UTC'), Timestamp('2019-02-16 17:06:00+0000', tz='UTC'), None);0;1
2019-02-16 17:08:30+00:00;2019-02-16 17:13:00+00:00;0 days 00:04:30;slice(Timestamp('2019-02-16 17:08:30+0000', tz='UTC'), Timestamp('2019-02-16 17:13:00+0000', tz='UTC'), None);2;0
2019-02-16 17:16:30+00:00;2019-02-16 17:20:00+00:00;0 days 00:03:30;slice(Timestamp('2019-02-16 17:16:30+0000', tz='UTC'), Timestamp('2019-02-16 17:20:00+0000', tz='UTC'), None);2;0
2019-02-16 17:24:00+00:00;2019-02-16 17:27:30+00:00;0 days 00:03:30;slice(Timestamp('2019-02-16 17:24:00+0000', tz='UTC'), Timestamp('2019-02-16 17:27:30+0000', tz='UTC'), None);2;0
2019-02-16 17:31:30+00:00;2019-02-16 17:35:00+00:00;0 days 00:03:30;slice(Timestamp('2019-02-16 17:31:30+0000', tz='UTC'), Timestamp('2019-02-16 17:35:00+0000', tz='UTC'), None);2;0
2019-02-16 17:36:30+00:00;2019-02-16 17:38:00+00:00;0 days 00:01:30;slice(Timestamp('2019-02-16 17:36:30+0000', tz='UTC'), Timestamp('2019-02-16 17:38:00+0000', tz='UTC'), None);1;1
2019-02-16 17:40:00+00:00;2019-02-16 17:44:00+00:00;0 days 00:04:00;slice(Timestamp('2019-02-16 17:40:00+0000', tz='UTC'), Timestamp('2019-02-16 17:44:00+0000', tz='UTC'), None);2;0
2019-02-16 17:47:30+00:00;2019-02-16 17:51:30+00:00;0 days 00:04:00;slice(Timestamp('2019-02-16 17:47:30+0000', tz='UTC'), Timestamp('2019-02-16 17:51:30+0000', tz='UTC'), None);2;0
